Experience ID,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic
EXP_100010,0.6182362155789647,0.7136111206698666,0.7083775323728123,0.9638802355284138,0.8719164885892939,0.7497441974695336,0.812140307834237,0.5070142248052781,0.6697183459146099,0.6241068905578608,0.5768669866572046,0.4903376178485888
EXP_100011,0.672069438086382,0.4619720335806977,0.36912149072822487,0.310443523831049,0.34820117647704685,0.4045596246134931,0.6465207222886775,0.8502551137266297,0.38250312542274245,0.30746584660529197,0.26985262742351707,0.37982204607580544
EXP_100012,0.5504149630422415,0.6415439982190018,0.6713330876755944,0.7773461622194091,0.9426219280268764,0.8787353210001784,0.8332824590270077,0.6640917877842888,0.49927089009333375,0.533177486965438,0.41476039464940523,0.5941352774858476
EXP_100013,0.4987592245186307,0.5831361798032811,0.5450904084944986,0.5747753399641323,0.6181953597259535,0.6205530907061456,0.9481965301707806,0.5691470753423048,0.6809182820198042,0.4831577361931698,0.4896079563653479,0.4113938556103321
EXP_100014,0.31305439605798807,0.3565393969182268,0.394743715590906,0.621380614864327,0.5481823148068615,0.46980771094384605,0.6813199453902846,0.6047947780419369,0.8521925986527376,0.4115029901904376,0.2619851348539906,0.198283393361703
EXP_100015,0.6547830176860957,0.6198305808162488,0.621220951328073,0.8335910958500439,0.7728926194706385,0.9723847930076164,0.8039997332676199,0.5908849733844104,0.472916436909603,0.6574909453818677,0.4704528240201986,0.34147507955952683
EXP_100016,0.6047847873458221,0.8597625005018797,0.681333914775102,0.7039850285481349,0.8054762279689616,0.5527696059276183,0.5244188286980583,0.5145003953391255,0.7749360278451783,0.8873585204014767,0.5503152232153663,0.5080312280339437
EXP_100017,0.6190056977014705,0.8043400582548353,0.7110707198024567,0.7724890456785782,0.7891621839133142,0.7903168912234334,0.8776512176630169,0.5678033125164563,0.8607597711617166,0.7687345532082317,0.6820761787374342,0.8358001145839986
EXP_100018,0.2986189703470614,0.40851982903381073,0.4828272759637126,0.620856271564855,0.7691260284553645,0.9538956445487379,0.9605266083029185,0.7339413926556773,0.6519222598449756,0.46918282580386483,0.32921219476952646,0.20948349418492787
EXP_100019,0.7563309965995657,0.6794239522815108,0.5305215239768724,0.5100312006733371,0.5655400303560545,0.7130004587308846,0.6170673361851436,0.6955824373787198,0.37930904420375305,0.5532122369844736,0.46667021612958204,0.5229621105889449
EXP_100020,0.17222812236369303,0.22866914040384914,0.2465944756645212,0.3814126444892398,0.6591534184784681,0.38136881106396464,0.6323124021449292,0.6594353722358315,0.8521925986533011,0.22561230891396702,0.1363680987186788,0.07886271326893328
EXP_100021,0.851079057379873,0.6168994003230994,0.7446096920884235,0.9396719136983261,0.9110768427203582,0.8619769944313985,0.8996585760290562,0.6723066537504111,0.659953668378895,0.5745804114320918,0.44630547995740233,0.3920495747354398
EXP_100022,0.3846227857263757,0.4817649837500995,0.5103835682675857,0.6881752325429238,0.6780671031005456,0.6599947870106528,0.8439719046208118,0.7224587100420542,0.7353688505217968,0.6909023171995372,0.4012265162474815,0.2133303226728456
EXP_100023,0.5329792478017007,0.532919814271577,0.8259375818395286,0.7975092193291738,0.86097528823378,0.636751918294797,0.9481965301673383,0.7997778831573518,0.6183503104501397,0.6091036207063376,0.5576430322428474,0.490565625456428
EXP_100024,0.32295587152687494,0.3734544175108372,0.44513968688721517,0.6209997888849523,0.8050494380257169,0.4003069696728071,0.8230824162846866,0.639830768162416,0.721347139173079,0.39544482805213466,0.1976255443070826,0.2152618849508759
EXP_100025,0.8752167341070033,0.4668716531632138,0.643814074649947,0.4840296039095409,0.4779709836057499,0.4238929205565323,0.5190666564152274,0.678069040495386,0.512333774013051,0.6235881310670909,0.5874558405900515,0.5007126779817506
EXP_100026,0.41451266384978014,0.38284603109733367,0.5648207081064955,0.6359079876088348,0.7532155057906325,0.7673086060237422,0.9605266083032348,0.6584116103458718,0.6834721030842171,0.4448198379733209,0.29969636721225457,0.2077658809427907
EXP_100027,0.3078928349491034,0.311806669613917,0.36438677661929436,0.5807136862167148,0.596102211739725,0.7313228941029115,0.9605266083033159,0.7748788806844409,0.47995831336957134,0.3352417241962626,0.17009917495668475,0.0862735787594841
EXP_100028,0.2167185964531904,0.3017535479521953,0.4749243502140153,0.6002938732036924,0.41301743445520644,0.598340470935125,0.901313613097336,0.641158070450058,0.8521925986534746,0.23855769769589114,0.16630121032739376,0.11685569337211364
EXP_100029,0.1910049588563722,0.37963490580455966,0.3990623879846309,0.5868312357185509,0.4875331329362517,0.596926893999315,0.9201613055769111,0.5546606246073539,0.623866266903479,0.34841281957575265,0.1669743422016979,0.11416316587509878
EXP_100030,0.06970659511407976,0.09065939218321595,0.5027389751764682,0.2158009466244799,0.5840745222608953,0.7717392417461005,0.7809168381084557,0.5219035798537469,0.6917587557008087,0.43965686502927054,0.04567597845940551,0.0
EXP_100031,0.3242161868015372,0.37244879934559355,0.5003488887566476,0.8366217184855638,0.674910652404039,0.629696864827155,0.9605266083029429,0.6702909528869817,0.5575600546361685,0.5131092154174247,0.15950216024588626,0.11663852360343131
EXP_100032,0.6736631801936619,0.6794167135018369,0.8171220132056198,0.757411374242913,0.6947017629617257,0.526970245368653,0.5075000130224844,0.7460949625419092,0.5900411682912612,0.7005286760593041,0.7542136081642029,0.666671644216816
EXP_100033,0.5938446208643103,0.618165808857832,0.7098410214216275,0.6596804995825556,0.7238786357501094,0.8192644884135009,0.9206886329016085,0.6813633935716433,0.6251849977120992,0.4760308018586955,0.3207007789705262,0.38464300361132797
EXP_100034,0.21199989358772217,0.28038379014807246,0.3485770131470505,0.4357087715382909,0.5678939405695552,0.7199962241180367,0.8813540423560826,0.6717754011103307,0.8521925986529322,0.5270494280488375,0.23971229455982698,0.219907824913811
EXP_100035,0.548771989850265,0.5380366870548926,0.5947705368784187,0.5847897039894409,0.6350573462803368,0.7200241105483909,0.8339396483062136,0.8826072224684197,0.45885374954408376,0.5272627834715619,0.30040946041060207,0.38942081762708647
EXP_100036,0.767609212581802,0.4844719331355263,0.7593081910712804,0.4890859424171007,0.4608137390787706,0.4358785802757269,0.5816215145213632,0.7729187755506071,0.5227035045656553,0.5757686689504532,0.5842858971002489,0.7163029560205603
EXP_100037,0.7157548808534839,0.5200035211756779,0.7511377980668191,0.5306027999351771,0.6419046586655519,0.5777235907885784,0.5951870009868203,0.6504762437014969,0.7320824101713526,0.7535690849832274,0.5385970467487068,0.5317835584023287
EXP_100038,0.8343375749832971,0.6333639286569992,0.739510779066762,0.8040518033035562,0.8223030794195931,0.6485195237271386,0.5522526175184783,0.46539223724674517,0.6394175389720486,0.6748857153794442,0.5995093478891755,0.8358001145850396
EXP_100039,0.41297447796017434,0.30860725430772035,0.4839712426031069,0.5536201329174619,0.5762041827937593,0.6082783451503004,0.9201613055750301,0.5618606879084383,0.7977056331206692,0.33128834469373536,0.2745212336901352,0.365062669058545
EXP_100040,0.7542496323131515,0.905072263438324,0.7257863810813336,0.8804914882796946,0.7790451667838674,0.7233956696926022,0.6264338572570564,0.6721268397978535,0.6661714287133444,0.8112610624399668,0.7702825531894103,0.6690226200884843
EXP_100041,0.5656038823835109,0.7016473907020134,0.6965858308745296,0.9128350500792589,0.6429436176069653,0.8382004749091873,0.674684049719533,0.6410754498892213,0.8176790949172005,0.6388476374696016,0.32530418258411686,0.29231374531816723
EXP_100042,0.46433703805650944,0.5263667788209309,0.8171220132071543,0.5118242733007327,0.4154556855385467,0.4943787488166811,0.4231023812129409,0.510415409681752,0.44089420709716637,0.42561923584386363,0.5108615433213602,0.46351687041393
EXP_100043,0.8752167341060034,0.6066289523325619,0.7664072222118867,0.7853187894005934,0.4759712766219112,0.4924939795683233,0.7966926426032702,0.6200219905612169,0.6959179845673256,0.4953846944670339,0.7214917558900971,0.5572044002608231
EXP_100044,0.7033367149347205,0.9246928010941597,0.770030649605208,0.7115272679049985,0.7082651429335829,0.6733783935005738,0.47691948128597744,0.6330308769561186,0.7065865787463329,0.879313465089109,0.421795464585298,0.45094485637357956
EXP_100045,0.7080884456008111,0.7011428810030849,0.8171220132051608,0.6792787718658609,0.6292682584905751,0.6538592236406128,0.7805561181948664,0.6430741682851141,0.7362592955845223,0.7305169072582679,0.7111182759129556,0.7347061687401862
EXP_100046,0.7056426657710808,0.8279298584917473,0.5598372198696964,0.49047581381963506,0.43695124896171844,0.42963462665128566,0.46136779394458066,0.4857571115213293,0.46685805273746933,0.49336060081410876,0.49659246101546234,0.4129315025989342
EXP_100047,0.8578349404527097,0.6775905477133267,0.5572558960527433,0.42166110045928606,0.4866369646426284,0.4773913043309567,0.47006162439915933,0.6518474047570513,0.4910133843846556,0.39927292246572604,0.4927712302634877,0.36908946532720943
EXP_100048,0.38014496473909304,0.4514381111387385,0.5146880094039725,0.7663848569566547,0.6298758817109736,0.8440698222169619,0.9605266083018876,0.7885731797018013,0.7966074728807482,0.7093565311223857,0.18799417919520717,0.13432964648039852
EXP_100049,0.6203749884668166,0.8207581269598556,0.6392403717513246,0.7763062393012661,0.9053689981109654,0.4536274751008255,0.43292744471724026,0.47038590031815364,0.6495503917997537,0.7487789548898572,0.5255441258807324,0.33622143754130784
EXP_100050,0.7810822419015481,0.6662661098216592,0.8873520788742225,0.7672163443137338,0.7475708007576491,0.8085352548956131,0.7486667768070076,0.6402045849924359,0.6161300369326631,0.8150477584824343,0.5435693966100736,0.6344537497698558
EXP_100051,0.6027819064502205,0.706382012305405,0.5572611006731243,0.4760004773851951,0.6256008665809824,0.5867983429879875,0.5594647772907373,0.8044394123595516,0.4968309951266255,0.5356212228595731,0.5806639065174187,0.4779887349887681
EXP_100052,0.7394264702627292,0.6404212880020581,0.6421607339843086,0.9522044572005552,0.6655362957340023,0.5309314628759079,0.8183565787036068,0.864963317809409,0.6853941594108702,0.5443764598450928,0.5785967315948553,0.5633652869288049
EXP_100053,0.21483396075570932,0.2293209929238925,0.42283408616326357,0.5762928370864828,0.5477675945815323,0.7884623691125723,0.9605266083035554,0.6734756537576502,0.46520372939719457,0.3432176728356329,0.16219690713626345,0.06545874743753628
EXP_100054,0.5797104389017897,0.5916412725774255,0.8855698984635517,0.7091501364518369,0.9426219280289285,0.6873760502299332,0.8494364472070931,0.7401028510787735,0.5159051319752274,0.5355350960520787,0.4671517076612393,0.3564970135559696
EXP_100055,0.22551268709548195,0.33282825482259965,0.4413908069697011,0.6491867516664058,0.7875821333634737,0.7423326676734142,0.7476709859477789,0.9298849033172549,0.5941122814392706,0.32178533427736766,0.23567493157198233,0.14621567930813772
EXP_100056,0.46687096643202103,0.45168625968715387,0.6521147379518134,0.6872502183276329,0.9583707391240583,0.7140274574620883,0.7333328359062068,0.6144579468570328,0.6844585918235419,0.5961929513601074,0.5335179858714832,0.3757360590278479
EXP_100057,0.5411847253497692,0.5657417244613534,0.7620775609299564,0.9473483745410437,0.7528770405476759,0.7480610050235128,0.8625741557631039,0.7202204269399205,0.8327630063595025,0.4756754205913181,0.45489618295669576,0.4138622483853287
EXP_100058,0.5015342770325458,0.6325694060605207,0.7243969324910954,0.8129017254029451,0.9053689981093933,0.580387018848786,0.4762772289706805,0.5369972544967908,0.8996341035120902,0.6405646177014583,0.4926460357476958,0.5209165559469973
EXP_100059,0.29803292686346183,0.3988999400448816,0.45543045113427855,0.7009944015919168,0.5481823148061747,0.6404516009875246,0.9201613055747706,0.5353955903645855,0.5724928422585429,0.4739923020369954,0.22833704385891118,0.11987132416842561
EXP_100060,0.2962438974906311,0.4156450476033812,0.3786034906142005,0.5470194477616546,0.6524680381513321,0.9999999999984853,0.8370228197655346,0.8390732940976044,0.49041730560365754,0.3767645496528166,0.24894870323698898,0.1699455166328017
EXP_100061,0.5852244896699353,0.5648722698876861,0.6949027444545217,0.7846091596116666,0.9266167459665677,0.9364302287184919,0.6941645849125335,0.5677256550405368,0.8518910070010466,0.7526912085164883,0.41633776269501627,0.3311506566858592
EXP_100062,0.7315692795234819,0.7288626484330427,0.8171220132059704,0.5815451588682954,0.1855138372901942,0.19281566914671047,0.2157777639398361,0.20508279151590691,0.16571789689831826,0.708988840458269,0.6919240039651833,0.6075381635239987
EXP_100063,0.2694921353949392,0.4271403021299266,0.4976407795698068,0.6258870556220336,0.7367017531917546,0.6455589005138535,0.9201613055752212,0.6581209936802538,0.6944671721144658,0.29133123663763993,0.27174908982985174,0.162982940755438
EXP_100064,0.5891008242874326,0.8783152714362877,0.8873520788735535,0.9531774387264659,0.7964023111606454,0.8520153668981463,0.6349495607984554,0.5813392025878452,0.6275017585331295,0.7394592560764962,0.5970833806135324,0.4772564217582689
EXP_100065,0.6973772624311321,0.5685574399298149,0.7721975807685197,0.5482045998800168,0.4319902219653307,0.47231394169951096,0.5789319962001579,0.6190072836363387,0.38269631492103817,0.44854937774410875,0.4115985225583992,0.3717908826242738
EXP_100066,0.8752167341052622,0.753010280884009,0.5120923043839507,0.6018893180760924,0.6992480837266095,0.7226041107842638,0.7883773927804242,0.6706544523489083,0.4921531993214572,0.46994496976327027,0.6254959015072464,0.6177986959938416
EXP_100067,0.8752167341073565,0.7562676538252141,0.5956206533303223,0.19518303964726358,0.1855138372901942,0.5608988112958269,0.5740887872708342,0.20508279151590691,0.5370584119868071,0.15421246414089007,0.18668123267614176,0.5410177624245587
EXP_100068,0.5354765670563676,0.607839391878056,0.6785957458845465,0.6376807871062893,0.7186280907856967,0.9364302287174665,0.6734914122835335,0.5375593615407002,0.540933413592615,0.619092897721821,0.5076966471741089,0.4531058366550928
EXP_100069,0.3235921628815814,0.23754951090812662,0.5366156906538797,0.9032454486914465,0.7479948655397552,0.9827108667028334,0.9605266083009973,0.8492022812778597,0.6768954523786826,0.605574877340696,0.2696607356465231,0.11535376847514048
EXP_100070,0.7952870567728821,0.6129488684058743,0.771510042912655,0.6919032815316472,0.6884299787296504,0.6543284142254872,0.9078708792181159,0.5778765330348227,0.5887828171658246,0.7082952300980334,0.5057948196660227,0.4832373964411754
EXP_100071,0.8578349404509672,0.5811423558522589,0.584164131091454,0.44548947727081095,0.43541405938498207,0.46620655603021144,0.4246742399938484,0.715106071769699,0.36992632670435843,0.3473611015522279,0.4387116134806183,0.45775696271675415
EXP_100072,0.3085127487312738,0.4652572802101869,0.38189331811621713,0.5857163610511139,0.5849731788094098,0.6219000865336567,0.9201613055757963,0.5332550310050761,0.8053678626491902,0.4474136899824029,0.2001976072705311,0.12642678720910275
EXP_100073,0.6871963227101208,0.7448858148385871,0.8836167743073446,0.9287437613617031,0.8604172515439121,0.7275819536715117,0.4769697628804282,0.4745432872819372,0.7100057272522473,0.8424067738359534,0.7226302517055917,0.45808484296252067
EXP_100074,0.1983992189621564,0.25434817233565815,0.42503334102983387,0.5973136219738903,0.7029940717914172,0.859725046184225,0.8234397216210201,0.9298849033168677,0.5372335883990401,0.3773828414604151,0.20945531403640763,0.09389562431684342
EXP_100075,0.5467687932464766,0.5498581535577014,0.5893437273463139,0.8344261126443595,0.6586924287017383,0.9364302287181181,0.696293022859454,0.5540633844337527,0.634962912442603,0.49466125143839423,0.4151872556964283,0.44637393258071084
EXP_100076,0.25547209748103616,0.24137479976395412,0.41176804734466377,0.580321932401149,0.6333039735739636,0.5333985971993388,0.9201613055769737,0.37246272117403617,0.5472567740136408,0.2667961702878714,0.18237134812565647,0.0911302464441673
EXP_100077,0.5803170751557111,0.8850326254342559,0.6972920641254379,0.8213778437930757,0.7691239588347217,0.8540907231024125,0.849712190956524,0.8274033231765864,0.7703614669527383,0.7401921092941016,0.4147603946485837,0.4446247169131607
EXP_100078,0.6441887489963198,0.7358421587284982,0.8591470614205227,0.9638802355255247,0.8596747275401011,0.8739246215240016,0.7527432832337806,0.7591945023637582,0.8265108213975408,0.7254197049778105,0.6951713654097936,0.43387861590051646
EXP_100079,0.34871743585118437,0.19916360802542327,0.33103196693997433,0.6188166054669644,0.6397096805509311,0.4720609313226261,0.7341540784172421,0.7580137638207742,0.609349829862375,0.6288999081467598,0.2678512775648777,0.2066746968422997
EXP_100080,0.3972656768262132,0.37176095103965673,0.463720966497549,0.710676693779752,0.8424361071644171,0.8164132873062422,0.9605266083013608,0.8164931101823032,0.8209715631583907,0.4973230968093849,0.2184163675964545,0.1577718522614326
EXP_100081,0.33490863973466917,0.41420588662033486,0.39486335561067576,0.5393474410615989,0.8050494380246337,0.607313974079058,0.7716481605876446,0.7421016411434017,0.7991521897278221,0.3196194547304873,0.26844569594070056,0.20155355391164792
EXP_100082,0.7779207243380268,0.6743756079825862,0.45920023432729834,0.5210945934941524,0.42601238690076876,0.4333007023365096,0.6941888511953405,0.8502551137234751,0.6891914547991722,0.6309782214793869,0.47945219424327923,0.5231769337492997
EXP_100083,0.8263461533709943,0.752604351118675,0.7506567092077963,0.9638802355273184,0.8302945010297926,0.6849015221144285,0.6502526825399446,0.6704352917451013,0.7902030467412285,0.8052720679829956,0.7223248800189762,0.5886969463416619
EXP_100084,0.39593867987729287,0.41309808061197306,0.3861016171751362,0.8151575674685226,0.6039994322999781,0.4872345166611367,0.7873924338707267,0.5493769654270696,0.7383907086197717,0.41398438478553756,0.25810617318893964,0.22001698739844605
EXP_100085,0.8578349404529259,0.6947458983664644,0.6820982194659874,0.5865145645292406,0.329645243943013,0.4740412831012188,0.4560131482739987,0.7209821170736074,0.5148687774974853,0.6392046849050809,0.6541666079026334,0.5478563240212022
EXP_100086,0.5320020359209467,0.6384586975079347,0.6275635698344011,0.7649354899372631,0.9375235523106987,0.7435937507070137,0.9481965301696186,0.8398435703134152,0.6349629124421118,0.7387470636942597,0.5576430322442154,0.46027205712158614
EXP_100087,0.6242621396825706,0.4900636536662466,0.49455444023106704,0.49396685101627785,0.34433535719879693,0.47061359000786557,0.4613995231343117,0.6078682450022821,0.4492529382871818,0.7175519556031427,0.3535089565967622,0.5973130386492702
EXP_100088,0.8053887782785404,0.740644913706034,0.6832850978714506,0.6548837488367718,0.5579296016968843,0.7572583120756002,0.5998315209842353,0.8044394123579238,0.4974006870730267,0.5499042138229984,0.483450044937723,0.6123953422688235
EXP_100089,0.6193758661318276,0.3253361802503462,0.6479989117071125,0.5897817772932265,0.591099608904759,0.263080572520245,0.2597029878258035,0.23480063894579958,0.7312189110271593,0.8873585204042266,0.22066908175180358,0.43378508483522465
EXP_100090,0.8752167341053563,0.7280370883489837,0.7803194136802447,0.6683593192598256,0.6429175742490041,0.6029017781442642,0.5575161881044642,0.546821215680535,0.6967268329079711,0.5800711157921958,0.5704797705841087,0.6200519163730228
EXP_100091,0.5862631716881991,0.5656883771876339,0.5796832318993678,0.8465220271097466,0.9583707391222264,0.8075965625545102,0.9033848201997159,0.8523616240762854,0.8003278639054745,0.645373098463999,0.5061095657790419,0.45408609281038764
EXP_100092,0.6789672210860737,0.7695854086728373,0.5307038050153832,0.508121452299559,0.6734855993920786,0.6383551041093006,0.8151343847823681,0.6134939402316145,0.4309199415189076,0.4989751221476562,0.5526600542525552,0.544678703691345
EXP_100093,0.8153549223095344,0.7006152036392616,0.8511080570155907,0.7501317857396543,0.9426219280279969,0.936525849880456,0.8336026281630304,0.826257454695703,0.6947341470513786,0.6109785867869976,0.6632116434608338,0.4617453401371405
EXP_100094,0.7014801906951413,0.5535265531361723,0.6337781239014957,0.8025149914539471,0.7400068049409823,0.9162321477022866,0.6542969242457433,0.7266502514593672,0.7785758518358252,0.7505736989077406,0.6242520186459662,0.6110413817674947
EXP_100095,0.797131177874621,0.4694395700216428,0.551796374753999,0.7475628342598434,0.848810926709516,0.9364302287160164,0.9353071404728718,0.7425006576987895,0.895552747589846,0.7929385412392052,0.5589319712130271,0.5873166068589413
EXP_100096,0.34672015936915507,0.332416684624009,0.51217626005478,0.5985833263224023,0.6035850276575736,0.7717392417440908,0.5978182489877181,0.46589036878827966,0.5651058138787657,0.3786324811302222,0.2572136093450994,0.13095186673876288
EXP_100097,0.47530859620486804,0.5001642780179333,0.8933652016880748,0.8915942702786764,0.6900541123509999,0.6820521280117808,0.6415489567160961,0.5278023932950009,0.6376900153690735,0.5118824013972616,0.4663456865119844,0.3461276490981264
EXP_100098,0.5403121715170676,0.6779821564184142,0.7661177047979377,0.8306979826358829,0.6701871003720403,0.9723847930074718,0.7626764328602689,0.8662611328075763,0.6378721086635084,0.45212812573833494,0.37661951877801425,0.4294257212663514
EXP_100099,0.5287812090450921,0.5330848422684279,0.7211342797677969,0.7271093911913467,0.6359743545743856,0.7702761650502942,0.9206886329024987,0.8373070127538981,0.42740036506605283,0.39117875266811003,0.3868833425184892,0.2597558448803709
EXP_100100,0.5830933390729522,0.5760993455304749,0.6408406541344758,0.5376725372717203,0.4726006220636359,0.47990245392015213,0.5230109897500107,0.5123160173260815,0.7650745177411177,0.5269216233204461,0.6097564944475296,0.45914547282981855
EXP_100101,0.5386053509109321,0.5564696585901912,0.490728764553846,0.6111089468516329,0.5960060509147764,0.6113265876814633,0.6715584712261585,0.8826072224687522,0.5793806794016839,0.629309234135458,0.37865457411793696,0.40946904955465424
EXP_100102,0.27620761574059044,0.4180390590301232,0.5575057523874286,0.5985833263224023,0.7597199456922524,0.7616660212257245,0.9201613055754421,0.5766957944903097,0.6356183575073303,0.44410841449960364,0.2773600503818322,0.1359884769979461
EXP_100103,0.7756650811428885,0.6794239522815108,0.6561930735084694,0.6308692290691037,0.5558729880843932,0.37948750035856865,0.8007411393467089,0.6230796203412599,0.567816368501149,0.475875898811183,0.43766908931459814,0.34412182856321033
EXP_100104,0.5792024925543624,0.544612992754315,0.8340967608202708,0.9287437613655406,0.6093453012304173,0.5627588829423358,0.4533975055376426,0.45042283790803556,0.7626321622556941,0.6498086401901837,0.6519134796762757,0.3926672605673261
EXP_100105,0.7564438014568451,0.28567600459430614,0.8553267562063483,0.34031529285574774,0.3432653071852837,0.8607399322619734,0.3213320120581473,0.8826072224664868,0.7530425965897035,0.1960393877420421,0.60866988962787,0.6069891265850812
EXP_100106,0.23229340636724782,0.30256069633432525,0.4051778352069366,0.5982085180112334,0.6457766564198945,0.9999999999994891,0.8422325384004725,0.7143268203818699,0.6579886224050085,0.2995268862332326,0.12477577652631869,0.13041856883090516
EXP_100107,0.6430783152396237,0.6502277159937117,0.5239626315913511,0.7137550315539576,0.9301872711707606,0.7180197219126933,0.6105522405324778,0.5062932139969528,0.6279652654815273,0.4982249581068547,0.5695257857016862,0.6045522844952393
EXP_100108,0.6287071561784163,0.6394225341924415,0.5706124352787264,0.5383630402912408,0.6108636972432926,0.4441587682099051,0.7474650888812093,0.7754382855439252,0.5620666300364329,0.386221478660762,0.515360669912627,0.7462322576034633
EXP_100109,0.5339327716871249,0.708919187526033,0.6258146443240509,0.9638802355271273,0.7612776780235403,0.8127069131934613,0.7444099826243256,0.8159250488298389,0.7694597633722087,0.8129193613907101,0.5272233069503527,0.7649670593931225
EXP_100110,0.7500854355797985,0.6462410150441659,0.6981197961681663,0.4446972014992513,0.5912282943685382,0.7130004587289838,0.7536007309640472,0.6078187277652018,0.581067819703547,0.6973489234376321,0.42273405209622533,0.48733525817086104
EXP_100111,0.48960652372818925,0.478225162999305,0.5520275745707828,0.7565218271000932,0.6734747668848455,0.678411234992714,0.9481965301721427,0.5665864983359172,0.5112119548543375,0.5171171617475522,0.4049817942905532,0.32161021928018463
EXP_100112,0.21954575032486817,0.4793047010111984,0.4427654749205999,0.5248442042467311,0.7254473868195239,0.603170192132308,0.9201613055757963,0.7205539750185616,0.5759266562326706,0.39590648037869436,0.29852955287761096,0.12642678720910275
EXP_100113,0.2754558828662791,0.3098271117453413,0.41061714870943017,0.5780986054924832,0.5903545290666482,0.7314839463148767,0.709939207220498,0.7580137638214683,0.6643345533138066,0.42700649160493154,0.1888059177652833,0.2057492877521993
EXP_100114,0.8752167341069813,0.7407507136409727,0.21776539236308776,0.6419761570038517,0.5705550603779855,0.19281566914671047,0.2157777639398361,0.637346051397484,0.5689214418298735,0.15421246414089007,0.18668123267614176,0.6772154345983621
EXP_100115,0.8578349404529002,0.37478492279983877,0.5316663052990493,0.46334956233568086,0.32322798394170776,0.4724691832615285,0.7179352904152194,0.550576803304245,0.5016734476956076,0.3981579668644269,0.42494929685231925,0.6374402427541287
EXP_100116,0.5132164147173438,0.6375010869397597,0.5639599098603405,0.928743761365033,0.6889346628056078,0.48367710658076385,0.46781292561874577,0.3763153966450003,0.7532925943153437,0.5876802099804722,0.43710341705646355,0.34820279580942887
EXP_100117,0.4555623509444645,0.5593200463819596,0.5972544901994543,0.7154544438593899,0.6979360169716913,0.7366446884374709,0.6806266101515,0.8971733340478322,0.5138196616978618,0.6462066496180012,0.5191129637623563,0.3432237895009881
EXP_100118,0.8578349404524036,0.5811423558532166,0.5590930044689252,0.40344310866338534,0.354977528135328,0.37114520091689684,0.5254810616264319,0.6859870028278752,0.40727185907122687,0.3401792684054161,0.46613315822581974,0.47212062901229285
EXP_100119,0.8841788097680853,0.9050722634382782,0.7716867660794656,0.8061548089897977,0.7987494157222885,0.6533564368069242,0.7659179953341265,0.6546627490913492,0.8007180751770632,0.5529113855229624,0.585629510353125,0.8305426003658604
EXP_100120,0.1783618889513561,0.24137479976395412,0.2505376113280601,0.5207367712645782,0.43001342381389807,0.43876334127654976,0.9201613055769737,0.5512182045837488,0.48416660339844814,0.23875609445889684,0.14381624386081646,0.0911302464441673
